"_id"	"crawl_time"	"weibo_url"	"user_id"	"created_at"	"tool"	"like_num"	"repost_num"	"comment_num"	"image_url"	"content"
"Jt5IeFn4X"	"1619594024"	"https://weibo.com/1699432410/Jt5IeFn4X"	"1699432410"	"2020-11-09 12:56:01"	"微博 weibo.com"	"49"	"21"	"13"	"[""http://wx3.sinaimg.cn/wap180/001R0E0aly1gkitxk63vlj61bo0u04qp02.jpg""]"	"【#美国日增新冠确诊病例超13万#】美国疾病控制和预防中心8日公布的最新数据显示，全美6日报告新增新冠确诊病例132830例，再次刷新全球范围内一国单日新增确诊病例数最高纪录。 　　数据显示，截至7日，美国过去7天平均日增确诊病例数高达9.9万例，这也是疫情暴发以来7天平均日增病例数新高。 　　美国《大西洋月刊》发起的追踪全美疫情项目最新数据显示，美国过去一周新增确诊病例约71.5万例，意味着过去一周美国每462人中就有1人确诊。 　　数据还显示，目前美国所有地区新冠住院病例都在激增。截至7日，全美住院新冠患者总数近5.6万人，接近春季和夏季感染“激增潮”时的住院患者数量。 　　美国约翰斯·霍普金斯大学发布的统计数据显示，截至美国东部时间8日晚，美国累计确诊病例超过996万例，累计死亡病例超过23.7万例。"
"Jt4jBtH6X"	"1619594024"	"https://weibo.com/1699432410/Jt4jBtH6X"	"1699432410"	"2020-11-09 09:22:35"	"微博 weibo.com"	"42"	"21"	"10"	"[""http://wx2.sinaimg.cn/wap180/001R0E0aly1gkinsduk84j60vo0u0wkt02.jpg""]"	"#严防疫情反弹#【#新疆8日确诊病例和无症状感染者均零新增#】新疆维吾尔自治区卫生健康委最新通报，11月8日0时至24时，新疆维吾尔自治区（含新疆生产建设兵团）无新增新冠肺炎确诊病例和无症状感染者；新增治愈出院确诊病例3例，均为喀什地区病例；喀什地区无症状感染者解除医学观察9例。 　　截至11月8日24时，新疆（含兵团）现有确诊病例59例（重症6例），均为喀什地区病例；现有无症状感染者306例，其中，喀什地区285例、克孜勒苏柯尔克孜自治州21例。 　　10月24日0时至11月8日24时，累计治愈出院确诊病例19例，无症状感染者解除医学观察46例。"
"Jt3SFoHdY"	"1619594024"	"https://weibo.com/1699432410/Jt3SFoHdY"	"1699432410"	"2020-11-09 08:16:13"	"微博 weibo.com"	"46"	"34"	"12"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkilvd982sj61900u0npe02.jpg""]"	"【约翰斯·霍普金斯大学：#全球累计新冠确诊病例超5000万例#】美国约翰斯·霍普金斯大学8日发布的新冠疫情最新统计数据显示，截至美国东部时间8日11时24分（北京时间9日0时24分），全球累计新冠确诊病例超过5000万例，达50052204例，累计死亡病例1253110例。 　　数据显示，美国是累计确诊病例和死亡病例最多的国家，累计确诊病例9879323例，累计死亡病例237192例。累计确诊病例较多的国家还有印度、巴西、俄罗斯、法国等，累计死亡病例较多的国家还有巴西、印度、墨西哥、英国等。 　　这些数据来自约翰斯·霍普金斯大学新冠病毒研究项目实时汇总的各个国家和地区的数据。 　　全球新冠确诊病例数仍在快速攀升。约翰斯·霍普金斯大学统计数据显示，全球累计确诊病例9月17日超过3000万例，10月19日超过4000万例，从3000万例升至4000万例耗时32天，从4000万例升至5000万例耗时仅20天。"
"Jt3G0yZKF"	"1619594024"	"https://weibo.com/1699432410/Jt3G0yZKF"	"1699432410"	"2020-11-09 07:45:02"	"微博 weibo.com"	"28"	"28"	"7"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkikym7w6nj60fm0fmx6p02.jpg""]"	"【世卫组织：#全球累计新冠确诊病例达49578590例# 】世界卫生组织8日公布的最新数据显示，全球累计新冠确诊病例达49578590例。          世卫组织网站最新数据显示，截至欧洲中部时间8日16时07分（北京时间23时07分），全球确诊病例较前一日增加441696例，达到49578590例；死亡病例增加6037例，达到1245717例。"
"JtiPxvn7w"	"1619594032"	"https://weibo.com/1699432410/JtiPxvn7w"	"1699432410"	"2020-11-10 22:19:43"	"微博 weibo.com"	"34"	"8"	"0"	"[""http://wx3.sinaimg.cn/wap180/001R0E0aly1gkkfvcazzjj60fm0fmx6p02.jpg""]"	"【安徽新冠肺炎确诊病例相关小区实行全员核酸检测】记者从安徽省阜阳市新冠肺炎疫情防控应急指挥部获悉，该市颍上县11月10日确诊的新冠肺炎病例兰某及其密切接触者居住的4个小区已实行封闭式管理、集中消杀。阜阳市已设置10个采样点，对4个小区的居民进行全员核酸检测，截至11月10日15时30分，已采集核酸样本3910个并送检。 　　据介绍，患者兰某系11月9日上海市通报的新冠肺炎确诊病例王某某密切接触者。11月10日，兰某经专家会诊后转运至阜阳市第二人民医院隔离治疗。经县级核酸检测和省市复核，兰某被确诊为新冠肺炎病例。“目前兰某病情稳定，正在市级定点医院积极救治中。”阜阳市卫生健康委主任吴荣涛说。 　　目前，颍上县新冠肺炎疫情防控应急指挥部已启动应急预案，部署医疗救治、标本采集检测、院感防控、转院转运、密切接触者管理等各项工作。阜阳市联合颍上县组建了15支流调小组，通过追溯病例乘车信息、活动轨迹等，全面开展流行病学调查。 　　据流行病学调查显示，兰某于11月5日16时从上海川沙乘坐皖K58699客车返回颍上县后，乘坐皖K5098J面包车回到张洋小区家中。11月7日，兰某和儿媳带孙子到颍上县人民医院就诊，期间全程佩戴口罩，其他时间未外出。 　　截至11月10日11时，相关部门已排查出该病例34名密切接触者，其中17名本地密切接触者已全部落实集中隔离，核酸检测结果全部为阴性。另有17名密切接触者在外地，已向所在地发送协查函。 　　“11月9日晚，颍上县人民医院也已进行彻底消杀，并对2717名医务人员、住院患者、陪护人员等开展全员核酸检测，并送检。”颍上县副县长房鲲鹏说。"
"JtgvPfr3K"	"1619594032"	"https://weibo.com/1699432410/JtgvPfr3K"	"1699432410"	"2020-11-10 16:25:39"	"微博 weibo.com"	"1551"	"271"	"109"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkk5mykk33j60fm0fmx6p02.jpg""]"	"#直通进博会2020#【#第三届进博会累计意向成交726.2亿美元#，比上届增长2.1%】第三届中国国际进口博览会11月10日闭幕。中国国际进口博览局副局长孙成海介绍，虽然目前全球新冠肺炎疫情仍在持续蔓延，但各方合作意向热度不减，按一年计，第三届进博会累计意向成交726.2亿美元，比上届增长2.1%。（记者于佳欣、周蕊）"
"JtfJ5fB8l"	"1619594032"	"https://weibo.com/1699432410/JtfJ5fB8l"	"1699432410"	"2020-11-10 14:25:34"	"微博 weibo.com"	"27"	"12"	"4"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkk25tsy3zj60fm0fmx6p02.jpg""]"	"【#乌克兰总统泽连斯基新冠病毒检测结果呈阳性#】乌克兰总统办公室9日在社交媒体上发布消息说，总统泽连斯基新冠病毒检测结果呈阳性，目前他已隔离办公。 　　泽连斯基在社交媒体上说，目前自己的体温为37.5摄氏度，他将采取隔离措施并继续工作。他还说，多数感染者都能战胜病毒，他相信自己也将渡过难关。 　　泽连斯基的妻子叶连娜·泽连斯卡娅今年6月曾确诊感染新冠病毒并治愈。"
"JtfH84oa7"	"1619594032"	"https://weibo.com/1699432410/JtfH84oa7"	"1699432410"	"2020-11-10 14:20:45"	"微博 weibo.com"	"20"	"13"	"5"	"[""http://wx4.sinaimg.cn/wap180/002Iu9lDly1gkk1j1wolij60ku096tdr02.jpg""]"	"#防控疫情 天津在行动#【全市冷链排查中发现三份新冠肺炎病毒弱阳性样品 复检阴性 市疾控正进一步检测复核 为安全相关场所暂封控】#三份弱阳性样品复检阴性# 记者从市疾控中心获悉，11月10日上午7时35分，在全市冷链从业人员和冷冻货品核酸检测“两个全覆盖”排查中发现，本市南开区一份人标本和两份食品物表混检标本新冠肺炎病毒核酸检测弱阳性。为安全起见，南开区迅速对家美密云菜市场、天佑城、“和事发”水产品经营部采取临时封控措施。相关人员被送至定点隔离医院，市疾控中心派专业人员赴现场开展指导处置。上午11时30分，经南开区疾控部门再次复核，全部为阴性，天津市疾控部门正在进行进一步的检测和复核。 　　目前，“两个全覆盖”排查核检正在全市紧张有序进行，我们将及时为您带来进一步的报道。转发理由:【全市冷链排查中发现三份新冠肺炎病毒弱阳性样品 复检阴性 市疾控正进一步检测复核 为安全相关场所暂封控】"
"JtfFnm0q0"	"1619594032"	"https://weibo.com/1699432410/JtfFnm0q0"	"1699432410"	"2020-11-10 14:16:26"	"微博 weibo.com"	"25"	"33"	"5"		"【颍上县确诊一例上海关联新冠肺炎病例】11月10日，我市颍上县确诊一例新冠肺炎病例，患者兰某系11月9日上海市通报的新冠肺炎确诊病例王某某密切接触者。11月10日零时，经专家会诊后转运至阜阳市第二人民医院隔离治疗。经县级核酸检测，省市复核，11月10日8时17分兰某被确诊为新冠肺炎病例。病例兰某，男，50岁，户籍所在地颍上县慎城镇张洋社区，长期在上海某公司务工，返回颍上前同王某某一起在上海浦东机场从事机场货物搬运工作，在工作场所一直佩戴口罩，每次进入工作场所均测量体温。流行病学调查显示，兰某于11月5日16时从上海川沙乘坐皖K58699客车返回颍上后，乘坐皖K5098J面包车回到张洋小区家中。11月7日，兰某和儿媳带孙子到颍上县人民医院就诊，期间全程佩戴口罩，其他时间未外出。该病例居住地及所到场所已落实防控措施。截至11月10日11时，已排查该病例34名密切接触者。目前完成首次核酸采样17人，检测结果为阴性16 人,1人结果待出，在外地的密切接触者17人已发协查通报，其余正在排查中。请未排查到的同车人员及其他密切接触者主动同当地疾控中心联系。目前，省市相关专家组已进驻颍上，指导开展核酸采样、流行病学调查、社区管控等相关工作。 http://t.cn/A6GJDkXC转发理由:【安徽阜阳颍上县确诊一例上海关联新冠肺炎病例】"
"JtfECDvVG"	"1619594032"	"https://weibo.com/1699432410/JtfECDvVG"	"1699432410"	"2020-11-10 14:14:35"	"微博 weibo.com"	"18"	"11"	"3"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkk1ukr1kfj60fm0fmx6p02.jpg""]"	"【#香港限制社交距离措施将延长一周#】香港特区署理行政长官张建宗10日表示，过去一周仍然出现感染源不明的新冠肺炎确诊病例，且本地确诊病例有上升趋势，因此特区政府将延长于12日到期的限制社交距离措施一周至19日。 　　张建宗当日出席香港特区行政会议前会见传媒时作上述表示。他强调，如果社区再有疫情暴发，特区政府须大幅收紧防疫措施，呼吁全港市民严格遵守防疫措施，保持个人卫生，防止疫情反弹。 　　张建宗表示，特区政府将采取三方面措施，包括于11月推出“安心出行”手机应用程序，让市民记录出行，便于特区政府卫生部门追踪疫情；对于从广东省、澳门返回香港的人士，特区政府将免除符合条件人士的14日强制隔离检疫；香港与新加坡此前就建立两地“航空旅游气泡”达成原则性协议，特区政府将于近期公布安排。 　　张建宗表示，由于新冠肺炎疫情持续，加上即将到来的冬季流感，呼吁流感易感人群到医院免费接种流感疫苗。"
"JtdpHp3BI"	"1619594032"	"https://weibo.com/1699432410/JtdpHp3BI"	"1699432410"	"2020-11-10 08:32:19"	"微博 weibo.com"	"51"	"23"	"12"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkjrtt76b3j60fm0fmx6p02.jpg""]"	"#上海新增病例相关人员核酸检测均为阴性#【上海新增本地确诊病例的8717名相关人员核酸检测结果均为阴性】10日，来自上海市疾控部门最新消息，9日确诊的上海浦东新区祝桥镇营前村新冠肺炎病例的8717名相关人员核酸检测结果均为阴性。     相关排查情况如下：密接的密接186人，186人已落实隔离观察，已采样送检186人，检测结果均阴性。目前已筛查相关人员8717人，已采样送检8717人，检测结果均阴性。环境样本采集524份，已检测524份，检测结果均阴性。（记者仇逸）"
"Jtdcm0n0I"	"1619594032"	"https://weibo.com/1699432410/Jtdcm0n0I"	"1699432410"	"2020-11-10 07:59:26"	"微博 weibo.com"	"26"	"14"	"4"	"[""http://wx2.sinaimg.cn/wap180/8d6bc1fegy1gkjqnxoklvj20jk0yl76w.jpg""]"	"【上海昨日新增1例本地新冠肺炎确诊病例，新增境外输入4例，治愈出院8例】11月9日0—24时，通过口岸联防联控机制，报告4例境外输入性新冠肺炎确诊病例。新增治愈出院8例，其中来自菲律宾3例，来自埃塞俄比亚1例，来自波兰1例，来自墨西哥1例，来自乌克兰1例，来自意大利1例。 病例1为几内亚籍，在英国生活，10月27日自英国出发，10月28日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例2为中国籍，在乌兹别克斯坦工作，11月3日自乌兹别克斯坦出发，11月4日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例3为中国籍，在几内亚工作，11月4日自几内亚出发，经法国转机后于11月6日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例4为中国籍，在美国留学，11月6日自美国出发，11月7日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 4例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者89人，均已落实集中隔离观察。 11月9日0—24时，新增1例本地新冠肺炎确诊病例。 该病例居住浦东新区祝桥镇营前村，自2020年4月8日从安徽来沪，在浦东机场西区航司货运站从事搬运工作。11月8日，因有症状，前往医疗机构发热门诊就诊。11月9日凌晨，市、区疾控中心核酸检测结果为阳性，经专家会诊，综合临床、影像学表现和实验室核酸检测结果，诊断为确诊病例。 目前，已追踪到其在本市的密切接触者26人，均已落实集中隔离观察。对该病例曾活动过的场所已进行终末消毒。 截至11月9日24时，累计报告境外输入性确诊病例916例，出院816例，在院治疗100例（其中1例重症）。现有待排查的疑似病例1例。 截至11月9日24时，累计报告本地确诊病例343例，治愈出院335例，在院治疗1例，死亡7例。现有待排查的疑似病例0例。 截至11月9日24时，尚在医学观察中的无症状感染者0例。转发理由:【上海昨日新增1例本地新冠肺炎确诊病例，新增境外输入4例，治愈出院8例】"
"Jtsj16OWB"	"1619594037"	"https://weibo.com/1699432410/Jtsj16OWB"	"1699432410"	"2020-11-11 22:27:03"	"微博 weibo.com"	"50"	"23"	"10"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkllp58mgfj60fm0fmx6p02.jpg""]"	"【#蒙古国首都乌兰巴托因新冠疫情临时戒严#】由于出现本土新冠感染病例，蒙古国国家紧急情况委员会11日决定首都乌兰巴托临时戒严。 　　根据规定，11日2时至13日23时，禁止车辆、航班、旅客列车离开乌兰巴托，市内各级学校、培训中心11日至14日临时关闭，所有公共场所也将暂停开放。 　　蒙古国总统巴特图勒嘎说，鉴于出现本土感染病例，政府正在采取一切必要措施遏制疫情。他呼吁所有公民提高责任感，互相关爱共渡难关。蒙古国总理、国家安全委员会委员呼日勒苏赫表示，各项管制措施有可能延长期限，希望民众理解政府的工作并给予支持。 　　国家紧急情况委员会新闻发言人钢照日格介绍，目前东方省、色楞格省、前杭爱省、库苏古尔省等地也对道路交通进行相应管制。 　　蒙古国国家传染病研究中心一名护士6日确诊感染新冠，此后与这名护士共事的一名医生也被确诊。过去48小时，国家传染病研究中心已经连续检测出3名本土感染患者。蒙古国11日报告16例新增新冠确诊病例，累计确诊384例，没有死亡病例，治愈317例。"
"Jts4xiSQW"	"1619594037"	"https://weibo.com/1699432410/Jts4xiSQW"	"1699432410"	"2020-11-11 21:51:23"	"微博 weibo.com"	"25"	"21"	"12"	"[""http://wx1.sinaimg.cn/wap180/001R0E0aly1gklko5bt0vj60fm0fmx6p02.jpg""]"	"【#天津一份大比目鱼外包装核酸检测呈阳性#】记者从天津市新型冠状病毒肺炎疫情防控工作新闻发布会上获悉，天津市卫生健康委11日接到天津市疾控中心报告，在天津市静海区对辖区冷链生产经营企业环境、食品、从业人员开展“两全、两覆盖”新冠病毒核酸检测工作中发现，该区台头镇杰群水产批发店的1份大比目鱼外包装涂抹样本核酸检测结果呈阳性，经天津市疾控中心复核，确定为阳性。 　　天津市卫生健康委副主任、市疾控中心主任顾清介绍，目前，天津市静海区已对涉疫企业进行物品溯源和封存管控管理，并迅速开展流行病学调查、排查、处置等工作。已对初步排查出的阳性标本暴露人员及其密切接触者、一般暴露人员共计59人进行了核酸检测，已出结果的23人均为阴性，其他结果待出。 　　初步溯源调查结果显示，这批货物来自天津市津南区，津南区已检测了45份样本，结果为阴性，相关检测工作仍在进行中。"
"JtpzxEeSS"	"1619594037"	"https://weibo.com/1699432410/JtpzxEeSS"	"1699432410"	"2020-11-11 15:29:32"	"微博 weibo.com"	"25"	"9"	"6"	"[""http://wx1.sinaimg.cn/wap180/001R0E0aly1gkl9mt6z73j60fm0fmx6p02.jpg""]"	"【“回港易”计划将于11月23日启动　港人从粤澳返港可豁免强制检疫】香港特区政府11日公布，将于11月23日启动“回港易”计划，符合相关条件的香港居民从广东省和澳门回港可豁免14天强制检疫。 　　香港特区政府政制及内地事务局主任（特别职务）袁民忠11日在记者会上表示，考虑到广东省和澳门新冠肺炎疫情相对平稳和受控，香港特区政府决定推出“回港易”计划，作为逐步有序开放粤港澳三地人员正常往来的第一步。 　　袁民忠表示，从11月23日开始，身处广东省和澳门的香港居民在取得“回港易”配额和符合相关制定条件下，回港时可豁免14天强制检疫。在计划的初期，深圳湾口岸将设每天3000个名额，港珠澳大桥香港口岸则为每天2000个名额。 　　据介绍，参与计划的人士必须符合4项条件：必须是香港居民；回港前14天内没有到过香港、澳门、广东以外其他地区；持有由粤港或港澳两地认可机构发出的病毒核酸检测阴性证明，检测结果证明须在回港当天或前3天内发出才算有效；预先取得“回港易”计划的预约名额。 　　“回港易”计划每名申请人可同时为另外3人申请预约名额。此计划只供港人回港使用，若相关港人须再到广东省或澳门，除非已经获粤澳方面豁免，否则仍须按当地要求接受检疫安排。 　　此计划于11月23日启动，相关人士可于11月18日起申请预约名额。"
"Jtp46CvU4"	"1619594037"	"https://weibo.com/1699432410/Jtp46CvU4"	"1699432410"	"2020-11-11 14:12:04"	"微博 weibo.com"	"248"	"109"	"119"	"[""http://wx1.sinaimg.cn/wap180/001R0E0aly1gkl7dtxjchj60xg0fo0vl02.jpg""]"	"#严防疫情反弹# 【关于确定颍上县慎城镇张洋小区疫情风险等级的公告】根据国务院应对新冠肺炎疫情联防联控机制有关规定和新冠肺炎疫情形势，经市新冠肺炎疫情防控应急指挥部研究决定：自11月11日12时起，将颍上县慎城镇张洋小区疫情风险等级定为中风险，颍上县其他区域低风险等级不变。"
"JtohKyNPx"	"1619594037"	"https://weibo.com/1699432410/JtohKyNPx"	"1699432410"	"2020-11-11 12:12:57"	"微博 weibo.com"	"35"	"8"	"3"	"[""http://wx1.sinaimg.cn/wap180/001R0E0aly1gkl3xyjm3zj60fm0fmx6p02.jpg""]"	"#严防疫情反弹# 【#天津两中风险区域内人员核酸检测结果全部阴性#】11日7时15分，记者从天津市防控指挥部获悉，此前升为中风险区域的天津滨海新区汉沽街全员核酸检测已经完毕，结果均为阴性；另一中风险区域中心渔港冷链物流区A区和B区，人员和货物、环境标本的检测结果也均为阴性。 　　据悉，天津市滨海新区11月10日凌晨启动了汉沽街全员核酸检测，自汉沽街宣布升级为中风险地区后，仅用24小时完成了全员新冠肺炎病毒核酸样本的采样和检测。 　　汉沽街户籍人口7.7万人，期间实际居住（含暂住）、采样6.5万余人。检测结果显示全部为阴性，这其中包括天津市新增第138例本地病例的所有密接者。 　　此外，调整为中风险地区的中心渔港冷链物流区A区和B区共涉及370名冷链从业人员，经过核酸检测，结果也全部为阴性。疾控部门对涉疫企业海联冷库内外环境和现存近万吨货物进行了全面采样，核酸检测结果均为阴性。对中风险区内其余6家冷链物流企业产品和环境也进行了全面采样，核酸检测结果均为阴性。（记者栗雅婷、梁姊）"
"JtnCtvCB0"	"1619594037"	"https://weibo.com/1699432410/JtnCtvCB0"	"1699432410"	"2020-11-11 10:31:16"	"微博 weibo.com"	"135"	"163"	"106"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkl0z5kidkj60u018zkjo02.jpg""]"	"#直通进博会2020#【#数说进博会成绩单#】726.2亿美元累计意向成交额、411项新品首秀、近80%世界500强及行业龙头企业连续参展……11月10日，中国国际进口博览局发布了第三届进博会经贸合作“成绩单”。在新冠肺炎疫情仍在全球蔓延的特殊时期，亮眼的数字再次印证了中国大市场对全球企业的巨大磁力。"
"Jtn4K7LMS"	"1619594037"	"https://weibo.com/1699432410/Jtn4K7LMS"	"1699432410"	"2020-11-11 09:08:09"	"微博 weibo.com"	"17"	"6"	"5"	"[""http://wx4.sinaimg.cn/wap180/8d6bc1fegy1gkkwcrgctrj20jg0z9q5j.jpg""]"	"【上海昨日无新增本地新冠肺炎确诊病例，新增境外输入5例，治愈出院3例】11月10日0—24时，通过口岸联防联控机制，报告5例境外输入性新冠肺炎确诊病例。新增治愈出院3例，其中来自比利时1例，来自墨西哥1例，来自西班牙1例。 病例1为中国籍，在乌兹别克斯坦工作，11月3日自乌兹别克斯坦出发，11月4日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例2为中国籍，在菲律宾旅行，因疫情原因滞留，10月28日自菲律宾出发，当日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例3为中国籍，在乌克兰工作，10月27日自乌克兰出发，经荷兰转机后于10月28日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例4、病例5为夫妻关系，塞尔维亚籍，在塞尔维亚生活，11月8日自塞尔维亚出发，经瑞士转机后于11月9日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 5例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者65人，均已落实集中隔离观察。 11月10日0—24时，无新增本地新冠肺炎确诊病例。 截至11月10日24时，累计报告境外输入性确诊病例921例，出院819例，在院治疗102例（其中1例重症）。现有待排查的疑似病例0例。 截至11月10日24时，累计报告本地确诊病例343例，治愈出院335例，在院治疗1例，死亡7例。现有待排查的疑似病例0例。 截至11月10日24时，尚在医学观察中的无症状感染者0例。转发理由:【上海昨日无新增本地新冠肺炎确诊病例，新增境外输入5例，治愈出院3例】"
"JtmHEmzVE"	"1619594037"	"https://weibo.com/1699432410/JtmHEmzVE"	"1699432410"	"2020-11-11 08:11:16"	"微博 weibo.com"	"19"	"23"	"5"	"[""http://wx4.sinaimg.cn/wap180/001R0E0aly1gkkwyt8gxbj60fm0fmx6p02.jpg""]"	"【世卫组织：#全球累计新冠确诊病例达50676072例#】世界卫生组织10日公布的最新数据显示，全球累计新冠确诊病例达50676072例。 　　世卫组织网站最新数据显示，截至欧洲中部时间10日17时22分（北京时间11日零时22分），全球确诊病例较前一日增加427551例，达到50676072例；死亡病例增加6214例，达到1261075例。"
"JtBDFzDt2"	"1619594048"	"https://weibo.com/1699432410/JtBDFzDt2"	"1699432410"	"2020-11-12 22:12:40"	"微博视频号"	"210"	"150"	"155"		"【进口冷链食品为何屡次成为疫情风险点？】11月7日至11日，天津接连查出冷链从业者感染新冠肺炎，冷链食品外包装也被检出新冠病毒。此前，大连、青岛等地的局部疫情也均与进口冷链食品有关。进口冷链食品为何屡次成为疫情风险点？  新华视点的微博视频"
"JtA2Rtp5t"	"1619594048"	"https://weibo.com/1699432410/JtA2Rtp5t"	"1699432410"	"2020-11-12 18:09:14"	"微博 weibo.com"	"48"	"22"	"14"	"[""http://wx3.sinaimg.cn/wap180/001R0E0aly1gkmjvbn9mpj60fm0fmjte02.jpg""]"	"【新华微评：火爆“双十一”，消费新活力】刚刚过去的“双十一”，再次点燃全民消费热情，仅天猫和京东的交易额之和就达7000多亿元，再创历史新高。火爆全网的“买买买”背后，是中国市场巨大消费潜力的一次集中释放，在新冠肺炎疫情影响下的特殊时期，更是一抹难得的亮色。消费添活力，发展有动力，中国经济正在加速复苏，未来前景值得期待。"
"JtzBOgKW8"	"1619594048"	"https://weibo.com/1699432410/JtzBOgKW8"	"1699432410"	"2020-11-12 17:02:35"	"微博 weibo.com"	"73"	"35"	"8"	"[""http://wx1.sinaimg.cn/wap180/001R0E0aly1gkmhy0b2oyj61400u0kjm02.jpg""]"	"【外交部：很高兴看到巴西恢复中国新冠疫苗临床试验 】针对巴西卫生监管机构11日发表声明允许中国科兴公司当天恢复新冠疫苗临床试验，外交部发言人汪文斌12日说，中方很高兴看到新冠疫苗Ⅲ期临床试验在巴西恢复。中方在疫苗研发过程中高度重视安全性和有效性，严格遵循国际规范和有关法律法规。中方企业严格依据科学规律和监管要求，全力以赴推进疫苗研发。已有4款中国新冠疫苗在多国开展Ⅲ期临床试验，初步显示了良好的安全性，各国对中国疫苗研发均予以高度评价。中巴两国就抗击疫情开展了良好合作，我们相信有关合作将为中巴以及世界各国人民彻底战胜疫情作出贡献。（记者许可 曹嘉玥）"
"JtyJfqT5v"	"1619594048"	"https://weibo.com/1699432410/JtyJfqT5v"	"1699432410"	"2020-11-12 14:48:10"	"微博 weibo.com"	"34"	"14"	"6"	"[""http://wx2.sinaimg.cn/wap180/002Iu9lDly1gkmdhjc2g6j60ku096q8702.jpg""]"	"#防控疫情 天津在行动##津日疫情播报#【深入排查发现津南区一冷库1份混检样本新冠病毒核酸阳性，与昨日通报进口比目鱼有关】记者刚刚从市疾控中心获悉，11月12日上午8时31分，津南区疾控中心在金福临冷冻批发市场一冷库内排查发现1份混检样品阳性，目前该市场已被封控。据悉，昨日通报的静海区比目鱼外包装阳性的货物正是从该市场进货。        11月11日17时，静海区排查发现台头镇杰群水产批发店1份进口大比目鱼外包装涂抹样本核酸检测结果呈阳性。经溯源，该批货物来自津南区金福临冷冻批发市场张某某水产经营部。随后，津南区疾控中心紧急行动，细致推进相关工作。12日晨，采集涉疫的张某某水产经营部贮存在津鑫永利冷库（与金福临在同一大院）进口大比目鱼的外包装、内包装及食品表面涂抹样本，进行混合检测，其中1份结果为阳性，其余511份均为阴性。         目前，该市场已被封控。经初步流行病学调查，判定4名暴露人员，均已实施集中隔离，核酸检测结果均为阴性。进一步排查处置工作仍在进行中。市卫生健康委已派市疾控中心专家进行现场指导处置。        另据悉，目前，静海区已对涉疫水产批发店进行封控。相关人员59人进行了核酸检测，均为阴性；相关物品和环境样本88件进行了核酸检测，均为阴性。转发理由:【天津一冷库1份混检样本新冠病毒核酸阳性，与昨日通报进口比目鱼有关】"
"JtxWgq9Fd"	"1619594048"	"https://weibo.com/1699432410/JtxWgq9Fd"	"1699432410"	"2020-11-12 12:47:29"	"微博 weibo.com"	"41"	"16"	"9"	"[""http://wx3.sinaimg.cn/wap180/001R0E0aly1gkmal0b0rzj60fm0fmx6p02.jpg""]"	"【#美国日增新冠确诊病例超13万# 多项指标刷新纪录】美国疾病控制和预防中心11日公布的数据显示，全美10日报告新增新冠确诊病例134383例，新增死亡病例1859例，再次刷新全球范围内一国单日新增确诊病例数最高纪录。同时，美国7天平均日增确诊病例数、住院病例数等疫情指标再创新高。 　　数据显示，截至10日，美国过去7天平均日增确诊病例数高达116228例，创该国疫情暴发以来新高。7天平均日增死亡病例数也在不断攀升，目前已接近1100例。 　　美国《大西洋月刊》发起的追踪全美疫情项目最新数据显示，美国近两周新冠住院病例数大幅上升，目前已超过6.5万例，为疫情暴发以来最高纪录。该项目称，这表明美国进入了疫情暴发以来最糟糕的阶段。 　　美国艾奥瓦大学微生物学和免疫学教授斯坦利·珀尔曼日前接受新华社记者采访时说，美国疫情持续恶化的状况可能会持续数周。如果没有大规模防控措施出台，疫情短期内很难出现转折。 　　美国约翰斯·霍普金斯大学发布的统计数据显示，截至美国东部时间11日晚，美国累计确诊病例超过1039万例，累计死亡病例超过24万例。"
